AL	AP	DAL	StartOffset	EndOffset	LAAL	NumChunks	DiscontinuitySum	DiscontinuityAve	DiscontinuityNum	RTF
1284.399	0.429	1065.17	1039.993	480.0	1284.399	2	513.832	513.832	1	1.274
3304.228	0.152	2375.284	2032.255	860.0	3304.228	2	2464.717	2464.717	1	1.185
2087.234	0.273	1549.002	1038.484	280.0	2087.234	2	2348.209	2348.209	1	1.078
2266.443	0.192	1592.52	1037.591	200.0	2266.443	2	2533.968	2533.968	1	1.053
1401.902	0.327	1109.222	1033.394	240.0	1401.902	2	731.202	731.202	1	1.123
2237.111	0.312	2039.394	2039.394	300.0	2237.111	2	464.58	464.58	1	1.114
2153.604	0.27	1590.991	1036.647	180.0	2153.604	2	2510.748	2510.748	1	1.048
1648.169	0.559	1648.169	1648.169	880.0	1648.169	1	0.0	0.0	0	1.597
994.984	0.889	1038.684	1038.684	240.0	994.984	2	336.463	336.463	1	1.154
1685.213	0.36	1331.018	1031.548	220.0	1685.213	2	1593.56	1593.56	1	1.078
1660.566	0.674	1660.566	1036.351	540.0	1660.566	2	2673.288	2673.288	1	1.138
2552.811	0.334	2038.243	2038.243	540.0	2552.811	2	1252.109	1252.109	1	1.156
3206.433	0.19	2342.079	2033.045	540.0	3206.433	2	2389.887	2389.887	1	1.117
3038.388	0.225	2279.463	2022.924	1000.0	3038.388	2	2009.977	2009.977	1	1.235
2412.758	0.169	1676.84	1041.339	540.0	2412.758	2	2584.898	2584.898	1	1.138
3244.076	0.191	2375.369	2033.868	960.0	3244.076	2	2393.107	2393.107	1	1.207
3470.423	0.163	2476.984	2038.117	320.0	3470.423	2	2789.116	2789.116	1	1.063
3241.891	0.154	2342.853	2026.79	1100.0	3241.891	2	2255.193	2255.193	1	1.245
1301.585	0.54	1133.18	1033.511	340.0	1301.585	2	780.862	780.862	1	1.168
2232.615	0.366	2040.268	2040.268	160.0	2232.615	2	460.68	460.68	1	1.058
1862.123	0.286	1407.272	1037.801	220.0	1862.123	2	1712.336	1712.336	1	1.073
2526.883	0.147	1718.559	1039.41	520.0	2526.883	2	2937.098	2937.098	1	1.125
1653.814	0.475	1401.119	1034.519	140.0	1653.814	2	1812.336	1812.336	1	1.046
2306.285	0.455	2050.381	2050.381	900.0	2306.285	2	778.05	778.05	1	1.306
2006.078	0.278	1500.936	1034.031	660.0	2006.078	2	2087.619	2087.619	1	1.196
2786.753	0.261	2647.449	1031.988	831.474	2786.753	3	3580.0	3580.0	1	1.17
2458.779	0.346	2023.392	2023.392	860.0	2458.779	2	1036.689	1036.689	1	1.267
1479.494	0.495	1265.616	1038.616	280.0	1479.494	2	1326.531	1326.531	1	1.109
601.851	1.925	1037.118	1037.118	238.957	927.112	2	0.0	0.0	0	1.184
1036.131	2.182	1036.131	1036.131	509.206	1036.131	2	0.0	0.0	0	1.504
1141.548	0.589	1037.065	1037.065	220.0	1141.548	2	271.293	271.293	1	1.138
1024.493	0.846	1028.103	1028.103	240.0	1024.493	2	499.002	499.002	1	1.14
1065.336	1.118	1065.336	1065.336	800.0	1065.336	1	0.0	0.0	0	1.84
915.092	0.986	1038.124	1038.124	317.007	915.092	2	0.0	0.0	0	1.255
2027.564	0.172	2027.564	2027.564	-157.551	2027.564	1	0.0	0.0	0	0.933
1728.339	0.248	1292.609	1034.668	640.0	1728.339	2	1394.376	1394.376	1	1.245
2494.468	0.255	2038.995	2038.995	740.0	2494.468	2	622.54	622.54	1	1.243
2221.314	0.265	2023.719	2023.719	140.0	2221.314	2	349.751	349.751	1	1.054
2019.835	0.737	2019.835	2019.835	1648.798	2019.835	2	0.0	0.0	0	1.845
2239.357	0.307	2025.579	2025.579	440.0	2239.357	2	491.02	491.02	1	1.165
2230.392	0.368	2025.04	2025.04	580.0	2230.392	2	458.866	458.866	1	1.213
624.223	2.192	1032.357	1032.357	912.971	885.98	2	0.0	0.0	0	1.872
1234.393	0.571	1085.338	1042.437	300.0	1234.393	2	548.662	548.662	1	1.168
1427.915	0.412	1172.405	1063.355	240.0	1427.915	2	804.082	804.082	1	1.117
1110.227	0.836	1110.227	1043.518	560.0	1110.227	2	633.152	633.152	1	1.296
1821.527	0.362	1441.21	1044.402	640.0	1821.527	2	1782.54	1782.54	1	1.21
1536.755	0.488	1310.183	1043.055	280.0	1536.755	2	1498.866	1498.866	1	1.103
1492.47	0.506	1282.463	1034.372	800.0	1492.47	2	1300.091	1300.091	1	1.317
1155.741	0.809	1155.741	1040.788	460.0	1155.741	2	747.302	747.302	1	1.223
606.032	2.003	1037.825	1037.825	291.837	908.073	2	0.0	0.0	0	1.242
2064.296	0.204	1489.887	1034.43	800.0	2064.296	2	1916.689	1916.689	1	1.249
2008.237	0.348	2033.91	2033.91	688.073	2008.237	2	0.0	0.0	0	1.329
2719.369	0.232	2064.105	2024.24	520.0	2719.369	2	1489.478	1489.478	1	1.142
2106.901	0.204	1522.126	1045.119	940.0	2106.901	2	1954.739	1954.739	1	1.287
2024.791	0.235	1480.936	1032.037	640.0	2024.791	2	2083.129	2083.129	1	1.196
2313.326	0.441	2022.829	2022.829	860.0	2313.326	2	874.15	874.15	1	1.282
3107.313	0.119	2213.191	2027.636	120.0	3107.313	2	2046.757	2046.757	1	1.028
2098.04	0.609	2028.538	2028.538	900.0	2098.04	2	630.34	630.34	1	1.32
2969.572	0.133	2154.304	2039.591	120.0	2969.572	2	1713.288	1713.288	1	1.031
2627.875	0.214	2040.854	2040.854	480.0	2627.875	2	1049.569	1049.569	1	1.145
1991.84	0.346	1553.473	1041.369	560.0	1991.84	2	2206.939	2206.939	1	1.16
1518.551	0.524	1314.349	1083.617	540.0	1518.551	2	1130.431	1130.431	1	1.22
1061.352	1.114	1061.352	1061.352	540.0	1061.352	1	0.0	0.0	0	1.567
605.435	1.883	1038.805	1038.805	340.0	948.111	2	150.703	150.703	1	1.248
1068.474	0.829	1068.474	1029.19	540.0	1068.474	2	686.712	686.712	1	1.292
1142.26	0.793	1142.26	1029.259	400.0	1142.26	2	882.132	882.132	1	1.19
1790.741	0.547	1790.741	1790.741	920.0	1790.741	1	0.0	0.0	0	1.562
980.497	0.904	1035.638	1035.638	380.0	980.497	2	278.413	278.413	1	1.254
1032.454	0.684	1032.454	1032.454	-290.023	1032.454	1	0.0	0.0	0	0.808
629.46	2.093	1042.548	1042.548	808.481	917.34	2	0.0	0.0	0	1.702
953.329	0.94	1041.009	1041.009	280.0	953.329	2	62.313	62.313	1	1.203
1909.458	0.236	1400.434	1029.259	360.0	1909.458	2	1814.15	1814.15	1	1.118
3366.285	0.149	2400.189	2018.663	620.0	3366.285	2	2630.476	2630.476	1	1.128
1085.836	0.817	1085.836	1035.37	280.0	1085.836	2	676.372	676.372	1	1.146
642.364	2.043	1029.291	1029.291	1268.617	950.21	2	0.0	0.0	0	2.03
1961.657	0.236	1438.853	1029.388	740.0	1961.657	2	1836.825	1836.825	1	1.236
1783.015	0.29	1354.498	1032.916	760.0	1783.015	2	1556.78	1556.78	1	1.266
1685.502	0.299	1295.298	1032.475	760.0	1685.502	2	1301.361	1301.361	1	1.292
1325.866	1.13	1325.866	1325.866	980.0	1325.866	1	0.0	0.0	0	1.835
2681.361	0.207	2023.81	2017.08	660.0	2681.361	2	1286.939	1286.939	1	1.188
2860.643	0.114	2059.399	2015.347	220.0	2860.643	2	1479.138	1479.138	1	1.059
1829.365	0.691	2023.069	2023.069	777.868	1829.365	2	0.0	0.0	0	1.37
1757.645	0.544	1757.645	1757.645	820.0	1757.645	1	0.0	0.0	0	1.508
1429.533	1.109	1429.533	1429.533	820.0	1429.533	1	0.0	0.0	0	1.636
595.207	1.958	1030.612	1030.612	317.007	905.955	2	0.0	0.0	0	1.255
1863.646	0.538	1863.646	1863.646	760.0	1863.646	1	0.0	0.0	0	1.439
1611.903	0.257	1220.913	1028.512	760.0	1611.903	2	1045.941	1045.941	1	1.324
1604.107	0.252	1207.312	1025.371	380.0	1604.107	2	1220.771	1220.771	1	1.16
2021.964	0.703	2021.964	2021.964	482.358	2021.964	2	0.0	0.0	0	1.241
1248.681	0.574	1098.659	1044.791	680.0	1248.681	2	500.272	500.272	1	1.378
1036.707	0.738	1036.707	1036.707	-185.533	1036.707	1	0.0	0.0	0	0.868
625.158	2.157	1044.964	1044.964	599.546	895.272	2	0.0	0.0	0	1.555
1229.787	0.579	1083.634	1069.724	380.0	1229.787	2	513.832	513.832	1	1.217
1723.118	0.364	1723.118	1723.118	720.0	1723.118	1	0.0	0.0	0	1.456
1634.757	0.319	1282.866	1050.194	900.0	1634.757	2	1125.941	1125.941	1	1.384
968.188	0.962	1043.649	1043.649	520.0	968.188	2	140.499	140.499	1	1.382
2649.687	0.214	2058.008	2058.008	540.0	2649.687	2	1072.789	1072.789	1	1.162
2680.68	0.192	2056.624	2056.624	540.0	2680.68	2	1061.179	1061.179	1	1.163
2838.682	0.207	2141.947	2096.29	320.0	2838.682	2	1455.918	1455.918	1	1.086
1031.975	0.906	1031.975	1031.975	121.497	1031.975	1	0.0	0.0	0	1.107
1190.789	1.206	1190.789	1190.789	200.0	1190.789	1	0.0	0.0	0	1.203
641.463	1.977	1060.868	1060.868	247.347	969.626	2	0.0	0.0	0	1.188
1353.175	0.538	1177.029	1048.518	400.0	1353.175	2	893.741	893.741	1	1.189
1217.094	0.445	1043.803	1043.803	240.0	1217.094	2	351.293	351.293	1	1.151
1257.712	0.574	1106.722	1040.945	920.0	1257.712	2	591.882	591.882	1	1.508
1294.4	0.42	1067.914	1041.716	440.0	1294.4	2	491.882	491.882	1	1.243
1159.324	0.452	1034.651	1034.651	260.0	1159.324	2	246.803	246.803	1	1.175
1184.88	0.452	1044.705	1044.705	260.0	1184.88	2	281.633	281.633	1	1.171
894.867	1.02	1035.743	1035.743	378.277	894.867	2	0.0	0.0	0	1.326
1037.937	0.268	1037.937	1037.937	-89.433	1037.937	1	0.0	0.0	0	0.931
1067.182	0.634	1038.238	1038.238	500.0	1067.182	2	140.499	140.499	1	1.368
1040.885	0.933	1040.885	1040.885	104.717	1040.885	1	0.0	0.0	0	1.094
1039.741	1.133	1039.741	1039.741	800.0	1039.741	1	0.0	0.0	0	1.872
1226.012	0.559	1074.054	1039.041	420.0	1226.012	2	603.492	603.492	1	1.23
1867.194	0.37	1867.194	1867.194	1000.0	1867.194	1	0.0	0.0	0	1.594
1189.905	0.576	1047.622	1045.091	240.0	1189.905	2	387.392	387.392	1	1.141
1788.594	0.558	1788.594	1788.594	1120.0	1788.594	1	0.0	0.0	0	1.699
955.046	0.929	1038.429	1038.429	260.0	955.046	2	185.533	185.533	1	1.185
1192.14	0.553	1042.117	1027.342	300.0	1192.14	2	580.272	580.272	1	1.167
1686.12	0.53	1686.12	1686.12	180.0	1686.12	1	0.0	0.0	0	1.113
970.053	0.908	1033.501	1033.501	260.0	970.053	2	235.193	235.193	1	1.176
974.223	0.926	1037.421	1037.421	520.0	974.223	2	160.363	160.363	1	1.361
1662.84	0.542	1662.84	1662.84	420.0	1662.84	1	0.0	0.0	0	1.274
932.491	1.069	1047.022	1047.022	781.497	932.491	2	0.0	0.0	0	1.686
1085.224	0.622	1043.421	1043.421	200.0	1085.224	2	97.143	97.143	1	1.141
1021.81	0.977	1039.993	1039.993	720.0	1021.81	2	185.533	185.533	1	1.512
1447.512	0.537	1447.512	1447.512	300.0	1447.512	1	0.0	0.0	0	1.223
1385.032	0.557	1385.032	1385.032	580.0	1385.032	1	0.0	0.0	0	1.467
987.816	0.971	1046.739	1046.739	680.0	987.816	2	150.703	150.703	1	1.496
1039.938	2.233	1039.938	1039.938	1085.986	1039.938	2	0.0	0.0	0	2.05
1038.802	0.889	1043.847	1043.847	500.0	1038.802	2	386.122	386.122	1	1.307
627.213	2.019	1052.31	1052.31	448.617	935.059	2	0.0	0.0	0	1.364
664.71	2.205	1050.765	1050.765	1036.327	940.628	2	0.0	0.0	0	1.939
1687.12	1.1	1687.12	1687.12	760.0	1687.12	1	0.0	0.0	0	1.496
1154.348	0.818	1154.348	1049.288	480.0	1154.348	2	752.472	752.472	1	1.236
1309.983	1.106	1309.983	1309.983	540.0	1309.983	1	0.0	0.0	0	1.456
1040.565	2.305	1040.565	1040.565	1124.036	1040.565	2	0.0	0.0	0	2.152
862.216	1.107	862.216	862.216	280.0	862.216	1	0.0	0.0	0	1.36
659.204	2.195	1041.088	1041.088	1076.327	935.122	2	0.0	0.0	0	1.975
630.185	1.995	1033.854	1033.854	673.787	946.739	2	0.0	0.0	0	1.532
1802.475	1.101	1802.475	1802.475	820.0	1802.475	1	0.0	0.0	0	1.501
621.659	1.836	1052.572	1052.572	180.0	993.359	2	266.803	266.803	1	1.121
1072.331	1.154	1072.331	1072.331	800.0	1072.331	1	0.0	0.0	0	1.861
1758.061	0.556	1758.061	1758.061	860.0	1758.061	1	0.0	0.0	0	1.544
1803.412	0.375	1803.412	1803.412	1140.0	1803.412	1	0.0	0.0	0	1.711
988.445	0.959	1038.272	1038.272	820.0	988.445	2	93.923	93.923	1	1.588
1116.681	0.608	1043.371	1043.371	480.0	1116.681	2	258.413	258.413	1	1.32
1684.583	0.366	1684.583	1684.583	700.0	1684.583	1	0.0	0.0	0	1.457
1625.579	0.538	1625.579	1625.579	200.0	1625.579	1	0.0	0.0	0	1.132
1017.747	0.885	1041.663	1041.663	360.0	1017.747	2	362.902	362.902	1	1.225
1040.12	2.244	1040.12	1040.12	584.036	1040.12	2	0.0	0.0	0	1.598
609.827	2.165	1041.292	1041.292	512.971	871.584	2	0.0	0.0	0	1.49
983.771	1.192	983.771	983.771	1160.0	983.771	1	0.0	0.0	0	2.406
1641.245	0.57	1641.245	1641.245	1060.0	1641.245	1	0.0	0.0	0	1.736
1042.887	2.283	1042.887	1042.887	832.426	1042.887	2	0.0	0.0	0	1.843
1451.924	0.414	1193.511	1053.574	700.0	1451.924	2	787.302	787.302	1	1.339
614.162	1.961	1041.031	1041.031	502.177	933.618	2	0.0	0.0	0	1.393
1123.005	0.796	1123.005	1029.541	260.0	1123.005	2	835.692	835.692	1	1.126
650.194	2.066	1023.936	1023.936	1280.0	955.137	2	39.773	39.773	1	2.049
1142.891	0.576	1030.337	1030.337	340.0	1142.891	2	417.732	417.732	1	1.208
1416.153	0.397	1151.936	1028.087	580.0	1416.153	2	893.741	893.741	1	1.274
1180.063	0.563	1034.877	1031.709	300.0	1180.063	2	502.222	502.222	1	1.172
982.393	0.906	1032.972	1032.972	420.0	982.393	2	278.413	278.413	1	1.28
1250.518	0.442	1044.35	1032.824	720.0	1250.518	2	389.342	389.342	1	1.437
2135.971	0.462	2013.055	2013.055	800.0	2135.971	2	491.02	491.02	1	1.3
2468.38	0.198	2022.733	2022.733	840.0	2468.38	2	709.66	709.66	1	1.285
1989.974	0.16	1407.399	1029.685	800.0	1989.974	2	1696.1	1696.1	1	1.267
1128.251	0.828	1128.251	1029.886	800.0	1128.251	2	691.202	691.202	1	1.41
1758.373	0.355	1382.409	1031.332	180.0	1758.373	2	1687.71	1687.71	1	1.06
1721.32	0.541	1721.32	1721.32	740.0	1721.32	1	0.0	0.0	0	1.465
1808.344	0.548	1808.344	1808.344	740.0	1808.344	1	0.0	0.0	0	1.449
2101.867	0.173	1476.969	1039.085	240.0	2101.867	2	2072.789	2072.789	1	1.072
1923.096	0.538	1923.096	1923.096	720.0	1923.096	1	0.0	0.0	0	1.403
636.735	2.014	1039.264	1039.264	863.991	950.737	2	0.0	0.0	0	1.688
1783.299	0.533	1783.299	1783.299	400.0	1783.299	1	0.0	0.0	0	1.239
2026.519	1.062	2026.519	2026.519	445.578	2026.519	2	0.0	0.0	0	1.226
1851.375	0.561	1851.375	1851.375	1200.0	1851.375	1	0.0	0.0	0	1.728
1640.614	1.022	2021.263	2021.263	254.649	1640.614	2	0.0	0.0	0	1.12
1171.357	0.786	1171.357	1037.773	260.0	1171.357	2	863.401	863.401	1	1.119
1913.845	0.535	1913.845	1913.845	600.0	1913.845	1	0.0	0.0	0	1.335
1589.829	0.487	1354.55	1029.898	840.0	1589.829	2	1603.356	1603.356	1	1.298
1060.839	0.631	1033.714	1033.714	460.0	1060.839	2	40.499	40.499	1	1.338
2090.625	0.323	2024.214	2024.214	240.0	2090.625	2	157.551	157.551	1	1.102
2030.728	0.391	2016.49	2016.49	240.0	2030.728	2	111.111	111.111	1	1.104
1024.331	0.884	1037.259	1037.259	540.0	1024.331	2	294.512	294.512	1	1.334
1290.188	0.534	1120.816	1029.741	320.0	1290.188	2	792.472	792.472	1	1.157
1972.533	0.537	1972.533	1972.533	820.0	1972.533	1	0.0	0.0	0	1.447
1693.833	0.565	1693.833	1693.833	1160.0	1693.833	1	0.0	0.0	0	1.774
2136.207	0.318	2027.983	2027.983	80.0	2136.207	2	170.431	170.431	1	1.033
1438.802	0.322	1132.19	1033.974	140.0	1438.802	2	764.082	764.082	1	1.068
916.908	0.988	1039.432	1039.432	477.007	916.908	2	0.0	0.0	0	1.384
1326.305	0.327	1049.298	1024.79	240.0	1326.305	2	646.712	646.712	1	1.13
1643.926	0.189	1199.709	1027.196	240.0	1643.926	2	1129.161	1129.161	1	1.101
1919.779	0.215	1919.779	1919.779	720.0	1919.779	1	0.0	0.0	0	1.403
1619.388	0.221	1206.689	1026.123	680.0	1619.388	2	1091.111	1091.111	1	1.294
1394.197	0.331	1106.741	1032.8	620.0	1394.197	2	656.372	656.372	1	1.324
1664.624	0.217	1233.266	1028.888	640.0	1664.624	2	1195.601	1195.601	1	1.265
1630.263	0.25	1221.858	1029.843	220.0	1630.263	2	1230.431	1230.431	1	1.09
2093.857	0.198	1492.497	1030.257	640.0	2093.857	2	2147.619	2147.619	1	1.19
2066.241	0.398	2033.22	2033.22	700.0	2066.241	2	111.111	111.111	1	1.303
1272.565	0.565	1116.737	1034.867	900.0	1272.565	2	649.932	649.932	1	1.481
1737.099	0.538	1737.099	1737.099	720.0	1737.099	1	0.0	0.0	0	1.446
2133.04	0.382	2024.498	2024.498	560.0	2133.04	2	256.871	256.871	1	1.224
1501.463	0.315	1173.953	1034.295	420.0	1501.463	2	963.401	963.401	1	1.192
1567.387	0.549	1567.387	1567.387	720.0	1567.387	1	0.0	0.0	0	1.504
2034.153	0.531	2034.153	2034.153	470.748	2034.153	2	0.0	0.0	0	1.234
1762.971	0.538	1762.971	1762.971	480.0	1762.971	1	0.0	0.0	0	1.293
1119.705	0.817	1119.705	1033.892	340.0	1119.705	2	694.422	694.422	1	1.172
1998.676	0.555	1998.676	1998.676	1200.0	1998.676	1	0.0	0.0	0	1.667
1685.217	0.541	1685.217	1685.217	540.0	1685.217	1	0.0	0.0	0	1.347
1944.015	0.355	1944.015	1944.015	580.0	1944.015	1	0.0	0.0	0	1.318
980.453	0.919	1036.141	1036.141	520.0	980.453	2	144.989	144.989	1	1.355
1749.69	0.957	2038.414	2038.414	220.0	1749.69	2	213.651	213.651	1	1.089
599.587	1.93	1028.837	1028.837	540.0	921.945	2	129.433	129.433	1	1.419
1682.171	1.025	2050.996	2050.996	288.209	1682.171	2	0.0	0.0	0	1.133
1997.389	0.274	1997.389	1997.389	1000.0	1997.389	1	0.0	0.0	0	1.548
1225.821	0.554	1071.929	1043.627	220.0	1225.821	2	526.712	526.712	1	1.119
1084.545	0.845	1084.545	1041.014	420.0	1084.545	2	603.492	603.492	1	1.23
1007.897	0.883	1044.556	1044.556	220.0	1007.897	2	271.293	271.293	1	1.138
1301.322	0.536	1130.981	1032.577	320.0	1301.322	2	824.082	824.082	1	1.157
1580.841	0.377	1267.105	1024.29	840.0	1580.841	2	1309.887	1309.887	1	1.335
1599.055	0.304	1234.973	1027.662	740.0	1599.055	2	1267.211	1267.211	1	1.305
1668.099	1.022	2029.489	2029.489	459.819	1668.099	2	0.0	0.0	0	1.213
1719.032	0.986	2033.671	2033.671	500.0	1719.032	2	74.331	74.331	1	1.214
1308.602	0.368	1308.602	1308.602	520.0	1308.602	1	0.0	0.0	0	1.439
982.606	0.886	1037.139	1037.139	180.0	982.606	2	304.853	304.853	1	1.117
1943.046	0.55	1943.046	1943.046	1120.0	1943.046	1	0.0	0.0	0	1.634
2039.394	0.539	2039.394	2039.394	880.0	2039.394	1	0.0	0.0	0	1.465
633.435	2.049	1033.211	1033.211	911.837	935.476	2	0.0	0.0	0	1.755
615.452	2.0	1043.869	1043.869	208.617	923.298	2	0.0	0.0	0	1.169
1021.719	1.142	1021.719	1021.719	760.0	1021.719	1	0.0	0.0	0	1.849
1024.758	2.189	1024.758	1024.758	729.206	1024.758	2	0.0	0.0	0	1.721
1052.734	2.349	1052.734	1052.734	1132.426	1052.734	2	0.0	0.0	0	2.147
1304.012	1.145	1304.012	1304.012	1120.0	1304.012	1	0.0	0.0	0	1.984
1326.334	1.13	1326.334	1326.334	940.0	1326.334	1	0.0	0.0	0	1.801
1035.12	2.279	1035.12	1035.12	1100.816	1035.12	2	0.0	0.0	0	2.102
633.8	2.149	1056.776	1056.776	416.327	909.719	2	0.0	0.0	0	1.377
1215.634	1.29	1215.634	1215.634	1140.0	1215.634	1	0.0	0.0	0	2.209
1047.662	2.218	1047.662	1047.662	505.986	1047.662	2	0.0	0.0	0	1.489
650.959	2.167	1043.757	1043.757	1004.717	929.78	2	0.0	0.0	0	1.901
1398.077	1.267	1398.077	1398.077	1140.0	1398.077	1	0.0	0.0	0	2.033
674.775	2.106	1110.009	1110.009	240.227	979.718	2	0.0	0.0	0	1.197
635.195	2.052	1036.42	1036.42	911.837	937.236	2	0.0	0.0	0	1.755
608.45	1.927	1032.014	1032.014	240.0	936.613	2	92.653	92.653	1	1.183
657.033	1.992	1081.733	1081.733	260.0	988.099	2	104.263	104.263	1	1.196
1365.291	1.199	1365.291	1365.291	1140.0	1365.291	1	0.0	0.0	0	2.001
633.691	1.932	1057.521	1057.521	220.0	973.816	2	100.499	100.499	1	1.162
630.955	2.131	1043.477	1043.477	624.717	909.776	2	0.0	0.0	0	1.56
631.474	1.811	1064.331	1064.331	260.0	1020.59	2	316.463	316.463	1	1.167
606.184	1.767	1038.85	1038.85	240.0	1001.104	2	339.683	339.683	1	1.152
605.75	1.862	1036.536	1036.536	320.0	957.133	2	165.533	165.533	1	1.228
616.525	1.849	1050.046	1050.046	240.0	979.519	2	211.973	211.973	1	1.165
626.585	1.836	1048.231	1048.231	260.0	1001.189	2	258.413	258.413	1	1.174
1762.344	1.158	1762.344	1762.344	1140.0	1762.344	1	0.0	0.0	0	1.749
627.298	1.844	1049.026	1049.026	240.0	998.999	2	266.803	266.803	1	1.161
615.344	1.868	1043.513	1043.513	300.0	969.63	2	197.143	197.143	1	1.212
615.225	1.89	1048.409	1048.409	160.0	960.803	2	162.313	162.313	1	1.116
1289.781	1.133	1289.781	1289.781	600.0	1289.781	1	0.0	0.0	0	1.527
641.322	1.913	1045.195	1045.195	680.0	992.705	2	185.533	185.533	1	1.484
1885.816	0.541	1885.816	1885.816	280.0	1885.816	1	0.0	0.0	0	1.161
1449.611	0.404	1183.942	1054.569	240.0	1449.611	2	905.351	905.351	1	1.113
2045.43	0.432	2045.43	2045.43	790.748	2045.43	2	0.0	0.0	0	1.394
1603.344	0.199	1193.956	1045.603	300.0	1603.344	2	943.401	943.401	1	1.137
1873.454	0.209	1365.388	1050.646	480.0	1873.454	2	1625.17	1625.17	1	1.169
2082.141	0.158	1463.446	1052.763	220.0	2082.141	2	1961.859	1961.859	1	1.069
2494.225	0.218	2034.759	2034.759	260.0	2494.225	2	877.37	877.37	1	1.084
1805.05	0.241	1334.491	1038.3	140.0	1805.05	2	1603.356	1603.356	1	1.05
1837.032	0.183	1323.154	1038.138	440.0	1837.032	2	1460.68	1460.68	1	1.161
1738.531	0.212	1276.076	1038.76	340.0	1738.531	2	1369.751	1369.751	1	1.131
2367.106	0.227	2028.727	2028.727	680.0	2367.106	2	598.73	598.73	1	1.243
1844.018	0.206	1335.952	1039.627	280.0	1844.018	2	1625.17	1625.17	1	1.098
1526.688	0.266	1170.527	1045.886	200.0	1526.688	2	816.961	816.961	1	1.094
2304.483	0.305	2030.741	2030.741	640.0	2304.483	2	575.51	575.51	1	1.231
1943.554	0.145	1367.554	1033.809	680.0	1943.554	2	1660.0	1660.0	1	1.236
1804.528	0.244	1340.008	1041.963	200.0	1804.528	2	1467.12	1467.12	1	1.072
1891.092	0.183	1361.713	1036.771	620.0	1891.092	2	1603.356	1603.356	1	1.22
2541.577	0.221	2032.925	2032.925	880.0	2541.577	2	908.98	908.98	1	1.285
2046.981	0.18	1463.443	1040.438	800.0	2046.981	2	1812.2	1812.2	1	1.257
2047.423	0.181	1468.24	1049.137	800.0	2047.423	2	1788.98	1788.98	1	1.259
2642.343	0.174	2025.082	2025.082	900.0	2642.343	2	1048.299	1048.299	1	1.279
2724.712	0.166	2027.335	2027.335	560.0	2724.712	2	1315.329	1315.329	1	1.16
1270.361	0.294	1039.995	1039.995	280.0	1270.361	2	351.293	351.293	1	1.176
1958.925	0.185	1958.925	1958.925	1120.0	1958.925	1	0.0	0.0	0	1.634
1359.0	0.281	1060.889	1041.418	380.0	1359.0	2	568.662	568.662	1	1.212
1622.978	0.3	1248.448	1034.823	320.0	1622.978	2	1236.871	1236.871	1	1.128
1264.732	0.565	1109.871	1038.619	760.0	1264.732	2	558.322	558.322	1	1.409
2019.645	0.291	2019.645	2019.645	-211.111	2019.645	1	0.0	0.0	0	0.909
2682.32	0.155	2038.382	2038.382	460.0	2682.32	2	1072.789	1072.789	1	1.138
3010.091	0.108	2171.969	2024.21	980.0	3010.091	2	1688.254	1688.254	1	1.253
612.229	1.967	1035.027	1035.027	520.0	928.783	2	6.213	6.213	1	1.411
1298.457	0.285	1032.333	1032.333	240.0	1298.457	2	444.172	444.172	1	1.143
1658.487	0.25	1244.277	1036.358	140.0	1658.487	2	1205.261	1205.261	1	1.056
1753.298	0.247	1308.128	1033.658	660.0	1753.298	2	1411.02	1411.02	1	1.247
1271.339	0.292	1034.304	1034.304	320.0	1271.339	2	362.902	362.902	1	1.2
1281.515	1.103	1281.515	1281.515	580.0	1281.515	1	0.0	0.0	0	1.499
1553.491	0.317	1217.273	1029.019	960.0	1553.491	2	1021.451	1021.451	1	1.428
1280.02	0.348	1041.027	1041.027	400.0	1280.02	2	320.952	320.952	1	1.241
1311.604	0.343	1052.012	1036.137	440.0	1311.604	2	450.612	450.612	1	1.254
1240.627	1.077	1240.627	1240.627	280.0	1240.627	1	0.0	0.0	0	1.243
610.72	2.011	1039.653	1039.653	531.837	912.76	2	0.0	0.0	0	1.44
1630.708	0.252	1226.173	1038.747	240.0	1630.708	2	1187.211	1187.211	1	1.099
2650.864	0.131	1777.649	1035.216	900.0	2650.864	2	3126.077	3126.077	1	1.206
1777.579	0.208	1294.391	1026.676	480.0	1777.579	2	1485.85	1485.85	1	1.177
2073.015	0.382	2010.59	2010.59	480.0	2073.015	2	247.211	247.211	1	1.198
2581.809	0.189	2027.064	2027.064	300.0	2581.809	2	1071.519	1071.519	1	1.092
2268.733	0.135	1541.804	1029.573	260.0	2268.733	2	2414.649	2414.649	1	1.072
2026.761	0.538	2026.761	2026.761	860.0	2026.761	1	0.0	0.0	0	1.457
2243.619	0.441	2023.143	2023.143	300.0	2243.619	2	661.27	661.27	1	1.101
1872.895	0.242	1387.09	1034.857	680.0	1872.895	2	1634.83	1634.83	1	1.233
1826.179	0.18	1305.771	1028.589	300.0	1826.179	2	1555.51	1555.51	1	1.108
1252.477	0.417	1031.797	1029.809	200.0	1252.477	2	525.442	525.442	1	1.113
1644.645	0.25	1234.305	1027.818	660.0	1644.645	2	1282.041	1282.041	1	1.268
1844.413	0.355	1844.413	1844.413	580.0	1844.413	1	0.0	0.0	0	1.335
1994.197	0.157	1398.077	1024.733	420.0	1994.197	2	1885.76	1885.76	1	1.137
